ym,ccode,gen_share,load_share
2020-07-01,LT,0.0424255376344086,0.018013978494623654
2020-07-01,LU,0.08138108198924732,0.017450134408602148
2020-07-01,LV,0.05917970430107527,0.026085618279569893
2020-07-01,NL,0.009032123655913977,0.00920524193548387
2020-07-01,NO,NA,NA
2020-07-01,PL,0.011625940860215053,0.009763172043010752
2020-07-01,PT,0.03920349462365591,0.03343239247311828
2020-07-01,RO,0.04971559139784946,0.04752083333333333
2020-07-01,SE,0.06153373655913978,0.07622594086021506
2020-07-01,SI,0.0332135752688172,0.045572177419354834
2020-07-01,SK,NA,NA
2020-08-01,AT,0.0814024193548387,0.0880221438172043
2020-08-01,BE,0.021083602150537634,0.02112782258064516
2020-08-01,BG,0.0138002688172043,0.016352016129032258
2020-08-01,CZ,0.013819220430107526,0.01742284946236559
2020-08-01,DE,0.04425436827956989,0.04589704301075269
2020-08-01,DK,0.06759193548387096,0.03686559139784946
2020-08-01,EE,0.023536021505376342,0.019889112903225804
2020-08-01,ES,0.039246774193548384,0.04064354838709677
2020-08-01,FI,0.04557432795698924,0.031733064516129034
2020-08-01,FR,0.021103629032258063,0.022388709677419353
2020-08-01,GR,0.027935349462365592,0.020204301075268816
2020-08-01,HR,0.053159139784946234,0.031107392473118278
2020-08-01,HU,0.013942775537634407,0.010151579301075268
2020-08-01,IE,NA,NA
2020-08-01,IT,0.037002016129032256,0.03519986559139785
2020-08-01,LT,0.02835040322580645,0.010556989247311827
2020-08-01,LU,0.08170635080645161,0.016465658602150535
2020-08-01,LV,0.02485725806451613,0.018066666666666665
2020-08-01,NL,0.008717876344086021,0.009082930107526881
2020-08-01,NO,0.09515672043010753,0.12217822580645162
2020-08-01,PL,0.010510752688172042,0.008843279569892473
2020-08-01,PT,0.042222043010752684,0.0410002688172043
2020-08-01,RO,0.04217056451612903,0.041257123655913976
2020-08-01,SE,0.07118736559139785,0.07772338709677419
2020-08-01,SI,0.03377069892473118,0.044887365591397846
2020-08-01,SK,NA,NA
2020-09-01,AT,0.07998534722222223,0.08229555555555555
2020-09-01,BE,0.019792916666666667,0.020484166666666664
2020-09-01,BG,0.013150833333333332,0.015139444444444443
2020-09-01,CZ,0.013392222222222222,0.016567083333333333
2020-09-01,DE,0.04122288194444444,0.04264996527777778
2020-09-01,DK,NA,NA
2020-09-01,EE,0.03321125,0.02318097222222222
2020-09-01,ES,0.03979027777777778,0.04216416666666666
2020-09-01,FI,0.04561916666666666,0.03421972222222222
2020-09-01,FR,0.020216666666666664,0.0201625
2020-09-01,GR,0.03621097222222222,0.03031986111111111
2020-09-01,HR,0.05462875,0.03718083333333333
2020-09-01,HU,NA,NA
2020-09-01,IE,NA,NA
2020-09-01,IT,0.034791944444444445,0.0321575
2020-09-01,LT,0.044401249999999996,0.01903847222222222
2020-09-01,LU,0.07915520833333334,0.014184027777777776
2020-09-01,LV,0.04275930555555556,0.02517861111111111
2020-09-01,NL,0.010803888888888887,0.010483472222222222
2020-09-01,NO,NA,NA
2020-09-01,PL,0.012176388888888888,0.01048486111111111
2020-09-01,PT,0.039325,0.040604999999999995
2020-09-01,RO,0.03867444444444444,0.037678055555555555
2020-09-01,SE,0.06574777777777778,0.07335402777777777
2020-09-01,SI,0.03426833333333333,0.04487722222222222
2020-09-01,SK,0.022227916666666667,0.02170722222222222
2020-10-01,AT,0.07833786962365591,0.08043313172043011
2020-10-01,BE,0.0251883064516129,0.025030107526881718
2020-10-01,BG,0.012846236559139784,0.013138844086021504
2020-10-01,CZ,0.01242768817204301,0.014776478494623654
2020-10-01,DE,0.04806908602150538,0.051599092741935484
2020-10-01,DK,0.07882150537634408,0.06387083333333334
2020-10-01,EE,0.03479112903225806,0.021109005376344084
2020-10-01,ES,0.049127284946236555,0.050541666666666665
2020-10-01,FI,0.044720833333333335,0.034454569892473114
2020-10-01,FR,0.023635080645161288,0.025776747311827955
2020-10-01,GR,0.029273118279569892,0.022300134408602148
2020-10-01,HR,0.06329825268817205,0.05772782258064516
2020-10-01,HU,NA,NA
2020-10-01,IE,NA,NA
2020-10-01,IT,0.04050779569892473,0.03408494623655914
2020-10-01,LT,0.05207916666666666,0.018276747311827955
2020-10-01,LU,0.07285561155913979,0.018081888440860214
2020-10-01,LV,NA,NA
2020-10-01,NL,0.019642607526881718,0.0171872311827957
2020-10-01,NO,0.09664408602150537,0.11875147849462366
2020-10-01,PL,0.014758870967741934,0.012776344086021504
2020-10-01,PT,0.054164919354838706,0.05751142473118279
2020-10-01,RO,0.04435994623655914,0.040499059139784944
2020-10-01,SE,0.06366733870967742,0.07221115591397849
2020-10-01,SI,0.03838333333333333,0.057799596774193544
2020-10-01,SK,NA,NA
2020-11-01,AT,0.06509034722222222,0.057210104166666664
2020-11-01,BE,0.020389722222222222,0.021845416666666666
2020-11-01,BG,0.010457638888888888,0.0113225
2020-11-01,CZ,0.011116527777777777,0.013735555555555555
2020-11-01,DE,0.04036090277777778,0.04288857638888889
2020-11-01,DK,0.07374430555555556,0.06265847222222222
2020-11-01,EE,0.03875597222222222,0.02092472222222222
2020-11-01,ES,0.043214999999999996,0.041672777777777774
2020-11-01,FI,0.04945069444444444,0.04120819444444444
2020-11-01,FR,0.018271944444444445,0.02083972222222222
2020-11-01,GR,0.03237444444444444,0.028778194444444443
2020-11-01,HR,0.05787,0.04564847222222222
2020-11-01,HU,NA,NA
2020-11-01,IE,NA,NA
2020-11-01,IT,0.030970555555555553,0.02584597222222222
2020-11-01,LT,0.05481486111111111,0.019511527777777777
2020-11-01,LU,0.07088284722222223,0.016209479166666665
2020-11-01,LV,0.03925375,0.030789305555555556
2020-11-01,NL,0.01639986111111111,0.01446486111111111
2020-11-01,NO,NA,0.10628680555555556
2020-11-01,PL,0.014061527777777777,0.012516944444444443
2020-11-01,PT,0.052569444444444446,0.061780277777777774
2020-11-01,RO,0.03691166666666666,0.034264166666666665
2020-11-01,SE,0.06895916666666667,0.08066555555555556
2020-11-01,SI,0.02649472222222222,0.03183902777777778
2020-11-01,SK,0.019815416666666665,0.01976625
2020-12-01,AT,0.05935819892473118,0.049231115591397846
2020-12-01,BE,0.020247177419354837,0.022420967741935482
2020-12-01,BG,0.010597177419354838,0.011285483870967741
2020-12-01,CZ,0.009990188172043009,0.01215295698924731
2020-12-01,DE,0.039719825268817205,0.04220594758064516
2020-12-01,DK,0.06619314516129032,0.05897271505376344
2020-12-01,EE,NA,NA
2020-12-01,ES,0.053351344086021504,0.057757123655913976
2020-12-01,FI,0.045511155913978495,0.03517486559139785
2020-12-01,FR,0.020177016129032256,0.021645833333333333
2020-12-01,GR,0.02711747311827957,0.0244258064516129
2020-12-01,HR,NA,NA
2020-12-01,HU,0.008302856182795698,0.005844657258064516
2020-12-01,IE,NA,NA
2020-12-01,IT,0.03330631720430107,0.029558467741935483
2020-12-01,LT,0.054214516129032254,0.021065860215053762
2020-12-01,LU,0.07048424059139785,0.01658891129032258
2020-12-01,LV,0.04408145161290322,0.03341478494623656
2020-12-01,NL,0.01729233870967742,0.014974059139784945
2020-12-01,NO,0.09562123655913979,0.11244704301075269
2020-12-01,PL,0.01641787634408602,0.014982392473118278
2020-12-01,PT,0.06899180107526881,0.06925967741935483
2020-12-01,RO,0.039409005376344085,0.0391252688172043
2020-12-01,SE,0.0636784946236559,0.07160954301075269
2020-12-01,SI,0.03410483870967742,0.04075551075268817
2020-12-01,SK,0.016474059139784947,0.016508736559139783
2021-01-01,AT,0.056755577956989246,0.044428125
2021-01-01,BE,0.017781317204301074,0.019221370967741933
2021-01-01,BG,0.017906586021505376,0.019286155913978493
2021-01-01,CZ,0.009511827956989247,0.011489247311827955
2021-01-01,DE,0.035840793010752686,0.03743014112903226
2021-01-01,DK,0.05750752688172043,0.05548521505376344
2021-01-01,EE,0.024581048387096772,0.01477298387096774
2021-01-01,ES,0.05527177419354839,0.0576997311827957
2021-01-01,FI,0.038898790322580645,0.029403763440860212
2021-01-01,FR,0.020421639784946235,0.021610483870967742
2021-01-01,GR,0.035233736559139785,0.029909139784946234
2021-01-01,HR,0.0693385752688172,0.0749850806451613
2021-01-01,HU,0.008043716397849461,0.005871202956989246
2021-01-01,IE,0.042556586021505374,0.03889852150537634
2021-01-01,IT,0.03627715053763441,0.03184623655913978
2021-01-01,LT,0.05271048387096774,0.014116532258064515
2021-01-01,LU,0.07165181451612904,0.016501881720430107
2021-01-01,LV,0.03741424731182796,0.034831048387096775
2021-01-01,NL,0.016352553763440858,0.014640860215053762
2021-01-01,NO,0.09397930107526882,0.10392284946236559
2021-01-01,PL,0.011584543010752688,0.010734543010752688
2021-01-01,PT,0.06509301075268817,0.06436881720430107
2021-01-01,RO,0.04571075268817204,0.046049193548387095
2021-01-01,SE,0.06138991935483871,0.06540134408602151
2021-01-01,SI,0.030772177419354837,0.03538293010752688
2021-01-01,SK,0.017929569892473116,0.01871021505376344
2021-02-01,AT,0.06485744047619048,0.056254761904761905
2021-02-01,BE,0.02081205357142857,0.02481577380952381
2021-02-01,BG,0.019195982142857143,0.021100892857142856
2021-02-01,CZ,0.012245386904761903,0.013873511904761904
2021-02-01,DE,0.04348418898809524,0.043903348214285716
2021-02-01,DK,0.06573824404761905,0.06988511904761904
2021-02-01,EE,0.023476488095238095,0.014991517857142856
2021-02-01,ES,0.062410267857142855,0.06641755952380952
2021-02-01,FI,0.04000357142857143,0.03025550595238095
2021-02-01,FR,0.024507142857142856,0.026764434523809524
2021-02-01,GR,0.04060744047619048,0.027247470238095237
2021-02-01,HR,0.0708610119047619,0.07180877976190476
2021-02-01,HU,0.010211979166666666,0.0072572544642857135
2021-02-01,IE,0.06316808035714286,0.057398511904761904
2021-02-01,IT,0.037641666666666664,0.030928124999999997
2021-02-01,LT,0.05514940476190476,0.01549613095238095
2021-02-01,LU,0.07519795386904762,0.01934955357142857
2021-02-01,LV,0.0368891369047619,0.03690104166666667
2021-02-01,NL,0.017795238095238093,0.01686488095238095
2021-02-01,NO,0.09484821428571429,0.09648988095238095
2021-02-01,PL,0.013794940476190475,0.012257886904761903
2021-02-01,PT,0.07635327380952381,0.09873005952380952
2021-02-01,RO,NA,NA
2021-02-01,SE,0.0616453869047619,0.0668095238095238
2021-02-01,SI,0.034090625,0.039733035714285714
2021-02-01,SK,0.022554166666666667,0.02420892857142857
2021-03-01,AT,0.06595900537634408,0.05132604166666666
2021-03-01,BE,0.019383870967741933,0.02442002688172043
2021-03-01,BG,NA,NA
2021-03-01,CZ,0.013214919354838709,0.014824596774193547
2021-03-01,DE,0.04525987903225806,0.04691885080645161
2021-03-01,DK,0.06608145161290323,0.06676814516129032
2021-03-01,EE,0.04934180107526882,0.021369623655913977
2021-03-01,ES,0.05621370967741935,0.05798897849462366
2021-03-01,FI,0.04422043010752688,0.03531155913978495
2021-03-01,FR,0.022256451612903225,0.02407029569892473
2021-03-01,GR,NA,NA
2021-03-01,HR,0.06841626344086021,0.057207392473118276
2021-03-01,HU,0.013432022849462365,0.010397513440860214
2021-03-01,IE,0.0471758064516129,NA
2021-03-01,IT,0.03790779569892473,0.03180913978494623
2021-03-01,LT,0.06035793010752688,0.019448655913978492
2021-03-01,LU,0.0776385752688172,0.019958534946236558
2021-03-01,LV,0.06341733870967742,NA
2021-03-01,NL,0.01630537634408602,0.014613172043010752
2021-03-01,NO,0.09514059139784946,0.09756263440860215
2021-03-01,PL,0.01533763440860215,0.01355793010752688
2021-03-01,PT,0.07325698924731183,0.07564758064516129
2021-03-01,RO,NA,NA
2021-03-01,SE,0.060668548387096774,0.07126518817204301
2021-03-01,SI,0.02671061827956989,0.027747043010752686
2021-03-01,SK,0.021125537634408602,0.02098239247311828
2021-04-01,AT,0.07385378472222222,0.06489979166666666
2021-04-01,BE,0.01998625,0.023803055555555553
2021-04-01,BG,0.02111111111111111,0.02582388888888889
2021-04-01,CZ,0.014697916666666665,0.015906805555555556
2021-04-01,DE,0.04751239583333333,0.04893972222222222
2021-04-01,DK,0.07191,0.07337444444444445
2021-04-01,EE,0.04755361111111111,0.025023749999999997
2021-04-01,ES,0.04847013888888889,0.04957597222222222
2021-04-01,FI,0.045898888888888885,0.036048194444444445
2021-04-01,FR,0.021223333333333334,0.022483194444444445
2021-04-01,GR,0.0305075,0.027241388888888888
2021-04-01,HR,NA,0.05645013888888889
2021-04-01,HU,0.014847118055555554,0.012114652777777776
2021-04-01,IE,0.035151944444444444,0.02777375
2021-04-01,IT,0.03779,0.03383666666666667
2021-04-01,LT,0.059825833333333335,0.020990555555555554
2021-04-01,LU,0.07761013888888889,0.020566388888888888
2021-04-01,LV,0.08547041666666666,0.09643777777777778
2021-04-01,NL,0.0157125,0.014182499999999999
2021-04-01,NO,0.09436847222222222,0.09969388888888889
2021-04-01,PL,0.017013888888888887,0.015610277777777777
2021-04-01,PT,0.05561875,0.052011805555555554
2021-04-01,RO,NA,NA
2021-04-01,SE,0.05952930555555556,0.07412263888888888
2021-04-01,SI,0.049172777777777774,0.03343111111111111
2021-04-01,SK,0.022675833333333333,0.02173861111111111
2021-05-01,AT,NA,0.10198709677419354
2021-05-01,BE,0.021786155913978495,0.024931317204301074
2021-05-01,BG,0.026274059139784946,0.031823387096774194
2021-05-01,CZ,0.018544220430107526,0.019014381720430105
2021-05-01,DE,0.05475829973118279,0.054254637096774194
2021-05-01,DK,0.07299032258064517,0.060689381720430105
2021-05-01,EE,0.03815174731182795,0.02022204301075269
2021-05-01,ES,0.05257661290322581,0.054034005376344084
2021-05-01,FI,0.053743951612903226,0.03940698924731183
2021-05-01,FR,0.027763575268817203,0.033034005376344086
2021-05-01,GR,0.03631774193548387,0.028490725806451612
2021-05-01,HR,NA,0.06630658602150538
2021-05-01,HU,0.017387567204301076,0.013077990591397849
2021-05-01,IE,NA,NA
2021-05-01,IT,0.05017903225806451,0.04338239247311828
2021-05-01,LT,0.061214784946236556,0.019674865591397847
2021-05-01,LU,0.0813869623655914,0.024054569892473118
2021-05-01,LV,NA,NA
2021-05-01,NL,0.016461424731182794,0.013172983870967742
2021-05-01,NO,0.09582876344086022,0.10818198924731183
2021-05-01,PL,0.01880040322580645,0.017123252688172042
2021-05-01,PT,0.06379798387096774,0.05301881720430107
2021-05-01,RO,0.05908293010752688,0.06280591397849462
2021-05-01,SE,0.06398615591397849,0.07423198924731182
2021-05-01,SI,0.0532255376344086,0.06526061827956989
2021-05-01,SK,0.03024758064516129,0.029436424731182794
2021-06-01,AT,NA,0.09759465277777778
2021-06-01,BE,0.016589027777777775,0.018454444444444443
2021-06-01,BG,0.023420138888888886,0.02724638888888889
2021-06-01,CZ,0.01651625,0.018284027777777778
2021-06-01,DE,0.04482027777777778,0.043563055555555556
2021-06-01,DK,0.06822180555555556,0.05234041666666667
2021-06-01,EE,0.02899194444444444,0.022645555555555554
2021-06-01,ES,0.04822180555555555,0.04665375
2021-06-01,FI,0.051672083333333334,0.036235138888888886
2021-06-01,FR,0.023132777777777776,0.028181249999999998
2021-06-01,GR,0.022974305555555553,0.01739458333333333
2021-06-01,HR,NA,0.04256652777777778
2021-06-01,HU,0.017170833333333333,0.014126631944444443
2021-06-01,IE,0.034662291666666664,NA
2021-06-01,IT,0.04393944444444444,0.038046527777777776
2021-06-01,LT,0.04277263888888889,0.012742777777777776
2021-06-01,LU,0.08189885416666667,0.017631493055555555
2021-06-01,LV,0.06068722222222222,0.038134027777777774
2021-06-01,NL,0.010679305555555555,0.008407638888888888
2021-06-01,NO,NA,0.12066986111111111
2021-06-01,PL,0.013725555555555555,0.012454166666666665
2021-06-01,PT,0.05259291666666666,0.048979444444444444
2021-06-01,RO,NA,NA
2021-06-01,SE,0.06413527777777778,0.07401277777777777
2021-06-01,SI,0.04816388888888889,0.05676597222222222
2021-06-01,SK,0.024766666666666666,NA
2021-07-01,AT,NA,0.09127281586021506
2021-07-01,BE,0.019436155913978494,0.023644758064516127
2021-07-01,BG,0.015958602150537633,0.019191263440860213
2021-07-01,CZ,0.01694543010752688,0.020019220430107527
2021-07-01,DE,0.04655362903225806,0.04423585349462365
2021-07-01,DK,0.06295819892473119,0.04903064516129032
2021-07-01,EE,0.028521505376344083,0.02428494623655914
2021-07-01,ES,0.04785658602150537,0.047139516129032256
2021-07-01,FI,0.04355362903225806,0.031055913978494623
2021-07-01,FR,0.02352836021505376,0.028926478494623653
2021-07-01,GR,0.027674731182795696,0.021575940860215054
2021-07-01,HR,0.05893655913978495,0.03454206989247312
2021-07-01,HU,0.016460719086021505,0.01264274193548387
2021-07-01,IE,NA,NA
2021-07-01,IT,0.040168279569892475,0.03403400537634409
2021-07-01,LT,0.055231854838709675,0.014188978494623654
2021-07-01,LU,0.08234170026881721,0.0188971438172043
2021-07-01,LV,0.03927056451612903,0.01737741935483871
2021-07-01,NL,0.01282016129032258,0.01098991935483871
2021-07-01,NO,0.09336061827956989,0.11523870967741935
2021-07-01,PL,0.012197043010752686,0.011204032258064515
2021-07-01,PT,0.05917956989247312,0.05130779569892473
2021-07-01,RO,NA,NA
2021-07-01,SE,0.06445887096774193,0.07965255376344087
2021-07-01,SI,0.039156854838709676,0.04156760752688172
2021-07-01,SK,0.02280483870967742,NA
2021-08-01,AT,NA,0.09284237231182796
2021-08-01,BE,0.020928763440860212,0.02435981182795699
2021-08-01,BG,0.012679704301075267,0.01575806451612903
2021-08-01,CZ,0.014771908602150536,0.017302016129032257
2021-08-01,DE,0.04889341397849462,0.0486065188172043
2021-08-01,DK,0.07374247311827957,0.0635252688172043
2021-08-01,EE,0.033312634408602146,0.02286021505376344
2021-08-01,ES,0.044575,0.04379220430107527
2021-08-01,FI,0.04457204301075269,0.03207231182795699
2021-08-01,FR,0.020929166666666665,0.02617271505376344
2021-08-01,GR,0.025529166666666665,0.021269489247311826
2021-08-01,HR,0.05971061827956989,0.03687997311827957
2021-08-01,HU,0.015477587365591397,0.012151276881720428
2021-08-01,IE,NA,NA
2021-08-01,IT,0.042988575268817206,0.03703131720430108
2021-08-01,LT,0.06364341397849463,0.01711263440860215
2021-08-01,LU,0.08228424059139786,0.019507829301075266
2021-08-01,LV,0.06539744623655915,0.01835564516129032
2021-08-01,NL,0.01903306451612903,0.01471733870967742
2021-08-01,NO,0.09165658602150538,0.10168494623655915
2021-08-01,PL,0.01418534946236559,0.013366532258064515
2021-08-01,PT,0.0545991935483871,0.03980725806451613
2021-08-01,RO,NA,NA
2021-08-01,SE,0.06694717741935484,0.07919368279569892
2021-08-01,SI,0.03039233870967742,0.0393508064516129
2021-08-01,SK,0.023619220430107526,NA
2021-09-01,AT,0.08444333333333333,0.06677590277777777
2021-09-01,BE,0.018561944444444443,0.018548333333333333
2021-09-01,BG,0.01090847222222222,0.01570875
2021-09-01,CZ,0.012726527777777776,0.016146388888888887
2021-09-01,DE,0.038327118055555554,0.03979708333333333
2021-09-01,DK,0.06663666666666666,0.05640652777777778
2021-09-01,EE,NA,NA
2021-09-01,ES,0.03759861111111111,0.037318333333333335
2021-09-01,FI,0.04722777777777778,0.03392194444444444
2021-09-01,FR,0.01668611111111111,0.019706388888888888
2021-09-01,GR,0.02996111111111111,0.02816944444444444
2021-09-01,HR,0.05451944444444444,0.03258888888888889
2021-09-01,HU,0.014250659722222222,0.01149159722222222
2021-09-01,IE,NA,NA
2021-09-01,IT,0.031237638888888888,0.02633722222222222
2021-09-01,LT,0.05137166666666666,0.018550972222222222
2021-09-01,LU,0.0796198611111111,0.01465892361111111
2021-09-01,LV,0.040667916666666665,0.01975
2021-09-01,NL,0.011968333333333333,0.00973361111111111
2021-09-01,NO,0.09303458333333334,0.10866666666666666
2021-09-01,PL,0.013241527777777777,0.01315111111111111
2021-09-01,PT,0.04796125,0.04041333333333333
2021-09-01,RO,NA,NA
2021-09-01,SE,0.062468055555555554,0.07371
2021-09-01,SI,0.021947222222222222,0.021849722222222222
2021-09-01,SK,0.02028972222222222,0.02048097222222222
2021-10-01,AT,0.06963948252688172,0.053607728494623655
2021-10-01,BE,0.023468951612903223,0.026483602150537633
2021-10-01,BG,0.012244489247311826,0.015152150537634407
2021-10-01,CZ,0.011101747311827956,0.015061155913978493
2021-10-01,DE,0.047454032258064514,0.04931065188172043
2021-10-01,DK,0.07785658602150537,0.0772875
2021-10-01,EE,0.03199193548387096,0.0263002688172043
2021-10-01,ES,0.04105322580645161,0.0426133064516129
2021-10-01,FI,0.0503383064516129,0.041901881720430106
2021-10-01,FR,0.017674327956989245,0.020174327956989247
2021-10-01,GR,0.03417432795698925,NA
2021-10-01,HR,NA,NA
2021-10-01,HU,0.013410248655913977,0.010464348118279568
2021-10-01,IE,NA,NA
2021-10-01,IT,0.03369274193548387,0.028046370967741933
2021-10-01,LT,0.07043897849462366,0.02431290322580645
2021-10-01,LU,0.07416683467741936,0.01646649865591398
2021-10-01,LV,NA,NA
2021-10-01,NL,0.02114731182795699,0.018067069892473118
2021-10-01,NO,NA,NA
2021-10-01,PL,0.01769516129032258,0.017086290322580643
2021-10-01,PT,0.05149475806451613,0.043168951612903225
