ym,ccode,gen_share,load_share
2021-10-01,RO,0.035869220430107526,0.032964247311827954
2021-10-01,SE,0.06306129032258065,0.07909569892473119
2021-10-01,SI,0.02130766129032258,0.021794892473118277
2021-10-01,SK,NA,NA
2021-11-01,AT,0.053430763888888885,0.045677256944444446
2021-11-01,BE,0.016595694444444444,0.018250555555555555
2021-11-01,BG,0.00974986111111111,0.012927222222222222
2021-11-01,CZ,0.008826527777777777,0.011609999999999999
2021-11-01,DE,0.03574934027777778,0.03757704861111111
2021-11-01,DK,0.06978319444444445,0.07113694444444445
2021-11-01,EE,0.02440569444444444,0.019834444444444443
2021-11-01,ES,0.04404333333333333,0.04802722222222222
2021-11-01,FI,0.048106527777777776,0.037823333333333334
2021-11-01,FR,0.01559222222222222,0.015481944444444444
2021-11-01,GR,0.03152152777777777,0.027379583333333332
2021-11-01,HR,NA,NA
2021-11-01,HU,0.010102881944444444,0.0069371527777777765
2021-11-01,IE,NA,NA
2021-11-01,IT,0.026709444444444442,0.024860555555555556
2021-11-01,LT,0.07386277777777778,0.022381944444444444
2021-11-01,LU,0.06953475694444444,0.013595208333333332
2021-11-01,LV,NA,NA
2021-11-01,NL,0.014949305555555554,0.01383847222222222
2021-11-01,NO,NA,0.1131925
2021-11-01,PL,0.014764444444444443,0.014459722222222221
2021-11-01,PT,0.055018333333333336,0.05053805555555555
2021-11-01,RO,NA,NA
2021-11-01,SE,0.06043375,0.07391944444444444
2021-11-01,SI,0.023807083333333333,0.02550194444444444
2021-11-01,SK,0.013531666666666666,0.012868749999999998
2021-12-01,AT,NA,NA
2021-12-01,BE,NA,NA
2021-12-01,BG,NA,NA
2021-12-01,CZ,NA,NA
2021-12-01,DE,NA,NA
2021-12-01,DK,NA,NA
2021-12-01,EE,NA,NA
2021-12-01,ES,NA,NA
2021-12-01,FI,NA,NA
2021-12-01,FR,NA,NA
2021-12-01,GR,NA,NA
2021-12-01,HR,NA,NA
2021-12-01,HU,NA,NA
2021-12-01,IE,NA,NA
2021-12-01,IT,NA,NA
2021-12-01,LT,NA,NA
2021-12-01,LU,NA,NA
2021-12-01,LV,NA,NA
2021-12-01,NL,NA,NA
2021-12-01,NO,NA,NA
2021-12-01,PL,NA,NA
2021-12-01,PT,0.06626599462365591,0.0643005376344086
2021-12-01,RO,NA,NA
2021-12-01,SE,NA,NA
2021-12-01,SI,NA,NA
2021-12-01,SK,NA,NA
2022-01-01,AT,0.06309952956989247,0.05968508064516129
2022-01-01,BE,0.01603293010752688,0.018643682795698925
2022-01-01,BG,0.014089381720430106,0.018076478494623655
2022-01-01,CZ,0.010360887096774192,0.012261827956989246
2022-01-01,DE,0.046057392473118276,0.04867678091397849
2022-01-01,DK,0.07304569892473119,0.08806814516129033
2022-01-01,EE,0.024519489247311826,0.019268145161290322
2022-01-01,ES,NA,NA
2022-01-01,FI,0.045439381720430105,0.03506653225806451
2022-01-01,FR,0.01795752688172043,0.01804274193548387
2022-01-01,GR,0.03418615591397849,0.024389247311827955
2022-01-01,HR,0.06759180107526881,0.05962056451612903
2022-01-01,HU,0.010591935483870966,0.007789583333333332
2022-01-01,IE,0.040531451612903224,NA
2022-01-01,IT,0.030197177419354838,0.02705712365591398
2022-01-01,LT,0.0788388440860215,0.025691935483870967
2022-01-01,LU,0.07054489247311828,0.014792002688172042
2022-01-01,LV,0.05568145161290323,0.04040927419354839
2022-01-01,NL,0.01839146505376344,0.016765423387096773
2022-01-01,NO,NA,0.10515860215053763
2022-01-01,PL,0.02008548387096774,0.01945819892473118
2022-01-01,PT,0.058671370967741936,0.051259274193548386
2022-01-01,RO,NA,NA
2022-01-01,SE,0.06332903225806452,0.07516545698924731
2022-01-01,SI,0.020651881720430105,0.01967822580645161
2022-01-01,SK,0.019348521505376342,0.01952782258064516
2022-02-01,AT,0.06602801339285715,0.05694906994047619
2022-02-01,BE,0.02718095238095238,0.030276636904761903
2022-02-01,BG,0.011898363095238094,0.015488244047619046
2022-02-01,CZ,0.012077083333333332,0.013797916666666665
2022-02-01,DE,0.05887217261904762,0.06484348958333333
2022-02-01,DK,0.07918065476190476,0.09966964285714286
2022-02-01,EE,0.03673095238095238,0.023108928571428572
2022-02-01,ES,NA,NA
2022-02-01,FI,0.045225,0.0348641369047619
2022-02-01,FR,0.02211279761904762,0.023535863095238092
2022-02-01,GR,0.03475922619047619,0.02668690476190476
2022-02-01,HR,0.05679136904761905,0.04355357142857143
2022-02-01,HU,0.014272061011904761,0.010009337797619047
2022-02-01,IE,NA,NA
2022-02-01,IT,0.02968318452380952,0.02553095238095238
2022-02-01,LT,0.08381145833333334,NA
2022-02-01,LU,0.08170751488095238,0.022945052083333334
2022-02-01,LV,0.07997068452380952,0.05934196428571428
2022-02-01,NL,0.027211346726190473,0.024211495535714285
2022-02-01,NO,NA,0.10037663690476191
2022-02-01,PL,0.0244125,0.023505208333333333
2022-02-01,PT,0.05115714285714286,0.037665922619047616
2022-02-01,RO,0.03745297619047619,0.036713839285714284
2022-02-01,SE,0.06466339285714286,0.07622738095238095
2022-02-01,SI,0.016832440476190477,0.015720386904761904
2022-02-01,SK,0.022117410714285714,0.022129464285714284
2022-03-01,AT,0.05740265456989247,0.04755396505376344
2022-03-01,BE,0.02034543010752688,0.022044086021505375
2022-03-01,BG,NA,NA
2022-03-01,CZ,0.012475940860215053,0.015576075268817203
2022-03-01,DE,0.0408426747311828,0.043063844086021506
2022-03-01,DK,0.061218279569892474,0.0654888440860215
2022-03-01,EE,NA,0.025738978494623654
2022-03-01,ES,NA,NA
2022-03-01,FI,0.045669758064516126,0.037393279569892475
2022-03-01,FR,0.020973655913978494,0.020623655913978495
2022-03-01,GR,NA,NA
2022-03-01,HR,NA,0.04491075268817204
2022-03-01,HU,0.01467086693548387,0.012580611559139783
2022-03-01,IE,NA,NA
2022-03-01,IT,0.028392204301075266,0.024858870967741933
2022-03-01,LT,0.06800524193548386,0.02178494623655914
2022-03-01,LU,0.07992483198924731,0.018609005376344086
2022-03-01,LV,0.08528548387096774,0.05975766129032258
2022-03-01,NL,0.01341717069892473,0.01341945564516129
2022-03-01,NO,0.09714381720430107,0.11248077956989247
2022-03-01,PL,0.01565793010752688,0.015177150537634408
2022-03-01,PT,0.061491263440860214,0.056128629032258064
2022-03-01,RO,0.04324724462365591,0.04055171370967742
2022-03-01,SE,NA,NA
2022-03-01,SI,0.01569018817204301,0.015676747311827957
2022-03-01,SK,0.02129018817204301,0.01993252688172043
2022-04-01,AT,0.07453284722222223,0.06743284722222222
2022-04-01,BE,0.025294861111111108,0.028587638888888888
2022-04-01,BG,0.016209722222222223,0.02226763888888889
2022-04-01,CZ,0.014670555555555555,0.01639097222222222
2022-04-01,DE,0.05124611111111111,0.0543678125
2022-04-01,DK,0.07138277777777778,0.07398694444444444
2022-04-01,EE,NA,NA
2022-04-01,ES,0.05205111111111111,0.05932888888888889
2022-04-01,FI,0.04183875,0.03400986111111111
2022-04-01,FR,0.027015555555555553,0.0266725
2022-04-01,GR,0.050445416666666666,0.036040694444444445
2022-04-01,HR,NA,0.048585694444444445
2022-04-01,HU,0.016880243055555553,0.013800937499999999
2022-04-01,IE,NA,NA
2022-04-01,IT,0.03854777777777778,0.03364263888888889
2022-04-01,LT,0.08059194444444444,NA
2022-04-01,LU,0.08278482638888889,0.021721805555555553
2022-04-01,LV,0.09402111111111111,0.10753458333333334
2022-04-01,NL,0.01935159722222222,0.016918090277777777
2022-04-01,NO,NA,0.09850694444444444
2022-04-01,PL,0.021610416666666667,0.02095333333333333
2022-04-01,PT,0.06254888888888889,0.05465791666666667
2022-04-01,RO,NA,NA
2022-04-01,SE,0.059741388888888886,0.07137763888888889
2022-04-01,SI,0.027126805555555553,0.027867916666666666
2022-04-01,SK,0.02601736111111111,0.02355861111111111
2022-05-01,AT,0.08202006048387096,0.0879179435483871
2022-05-01,BE,0.02209260752688172,0.024464112903225806
2022-05-01,BG,0.019002553763440858,0.024479166666666666
2022-05-01,CZ,0.016531317204301073,0.0183752688172043
2022-05-01,DE,0.05194983198924731,0.05201606182795699
2022-05-01,DK,0.07173413978494624,0.0704755376344086
2022-05-01,EE,0.04660967741935484,0.04609623655913978
2022-05-01,ES,0.052120026881720426,0.057169086021505375
2022-05-01,FI,0.053602419354838705,0.043758870967741934
2022-05-01,FR,0.027829838709677417,0.028482661290322578
2022-05-01,GR,0.03906518817204301,0.030098924731182794
2022-05-01,HR,NA,0.03950201612903226
2022-05-01,HU,0.01758719758064516,0.015084442204301074
2022-05-01,IE,NA,NA
2022-05-01,IT,0.03947217741935484,0.03216639784946236
2022-05-01,LT,0.0796989247311828,0.025426075268817204
2022-05-01,LU,0.08717510080645162,0.021718145161290323
2022-05-01,LV,0.08652889784946237,0.06052836021505376
2022-05-01,NL,0.0162255376344086,0.013325302419354838
2022-05-01,NO,NA,0.10484327956989248
2022-05-01,PL,0.022039784946236558,0.02151008064516129
2022-05-01,PT,0.05318266129032258,0.04448669354838709
2022-05-01,RO,0.047390120967741936,0.048372748655913976
2022-05-01,SE,0.06407231182795699,0.08048629032258064
2022-05-01,SI,0.031495967741935485,0.03435349462365591
2022-05-01,SK,NA,NA
2022-06-01,AT,NA,0.09052034722222223
2022-06-01,BE,0.024287777777777776,0.025817916666666666
2022-06-01,BG,0.017514166666666664,0.025450277777777777
2022-06-01,CZ,0.014572638888888888,0.017784166666666667
2022-06-01,DE,0.04927350694444444,0.04992041666666667
2022-06-01,DK,0.07140430555555556,0.053490416666666665
2022-06-01,EE,NA,NA
2022-06-01,ES,0.04118097222222222,0.04563458333333333
2022-06-01,FI,0.049556805555555555,0.03880847222222222
2022-06-01,FR,0.025285694444444444,0.024746944444444443
2022-06-01,GR,0.03631416666666667,0.030515694444444443
2022-06-01,HR,NA,0.03705958333333333
2022-06-01,HU,0.01945458333333333,0.01642690972222222
2022-06-01,IE,NA,NA
2022-06-01,IT,0.03634111111111111,0.03099222222222222
2022-06-01,LT,0.07163222222222222,0.018871527777777775
2022-06-01,LU,0.08704,0.019846562499999998
2022-06-01,LV,0.08865083333333333,0.04461263888888889
2022-06-01,NL,0.012236354166666666,0.01195361111111111
2022-06-01,NO,NA,0.12418152777777777
2022-06-01,PL,0.019640416666666667,0.018674027777777776
2022-06-01,PT,0.045875,0.03757694444444444
2022-06-01,RO,0.0454421875,0.04432222222222222
2022-06-01,SE,0.06387208333333333,0.08027652777777777
2022-06-01,SI,0.028759999999999997,0.030211944444444444
2022-06-01,SK,0.02380763888888889,0.020765694444444444
2022-07-01,AT,NA,0.07568450940860215
2022-07-01,BE,0.023514247311827954,0.025873252688172043
2022-07-01,BG,0.014286290322580645,0.019949059139784946
2022-07-01,CZ,0.014739112903225805,0.01936263440860215
2022-07-01,DE,0.04960483870967742,0.05247691532258064
2022-07-01,DK,NA,0.08296599462365592
2022-07-01,EE,0.04795994623655914,0.04571962365591398
2022-07-01,ES,0.039382258064516125,0.04471182795698925
2022-07-01,FI,0.0470127688172043,0.03433534946236559
2022-07-01,FR,0.025611693548387094,0.02334543010752688
2022-07-01,GR,0.03333965053763441,0.033407526881720426
2022-07-01,HR,NA,0.03253561827956989
2022-07-01,HU,0.01820510752688172,0.0157372311827957
2022-07-01,IE,NA,NA
2022-07-01,IT,0.03276048387096774,0.027538978494623653
2022-07-01,LT,0.0716643817204301,0.02354731182795699
2022-07-01,LU,NA,0.02064388440860215
2022-07-01,LV,0.08513198924731183,0.03106075268817204
2022-07-01,NL,0.01203279569892473,0.011369321236559139
2022-07-01,NO,NA,0.11906733870967742
2022-07-01,PL,0.02182258064516129,0.020489381720430105
2022-07-01,PT,0.04503924731182796,0.03456962365591398
2022-07-01,RO,NA,NA
2022-07-01,SE,0.06404381720430108,0.0906768817204301
2022-07-01,SI,0.02279543010752688,0.022834005376344085
2022-07-01,SK,NA,NA
2022-08-01,AT,NA,0.0682767809139785
2022-08-01,BE,0.019974596774193547,0.023872311827956988
2022-08-01,BG,0.01401263440860215,0.01954045698924731
2022-08-01,CZ,0.014040860215053762,0.01796317204301075
2022-08-01,DE,0.04316777553763441,0.044747211021505376
2022-08-01,DK,0.07069422043010752,0.04908427419354838
2022-08-01,EE,0.04834852150537634,0.04135631720430107
2022-08-01,ES,NA,NA
2022-08-01,FI,0.052654838709677416,0.04207513440860215
2022-08-01,FR,0.02401720430107527,0.021911155913978495
2022-08-01,GR,NA,0.02685483870967742
2022-08-01,HR,NA,0.0316125
2022-08-01,HU,0.01953820564516129,0.014973353494623655
2022-08-01,IE,NA,NA
2022-08-01,IT,0.03334099462365591,0.029992204301075267
2022-08-01,LT,0.060365456989247314,0.01961760752688172
2022-08-01,LU,0.08775389784946236,0.020089717741935482
2022-08-01,LV,0.05584354838709677,0.01920994623655914
2022-08-01,NL,0.01088138440860215,0.01066135752688172
2022-08-01,NO,NA,0.11802163978494623
2022-08-01,PL,0.01617002688172043,0.015124865591397849
2022-08-01,PT,0.04495604838709677,0.03613077956989247
2022-08-01,RO,NA,NA
2022-08-01,SE,0.06244112903225806,0.0844380376344086
2022-08-01,SI,0.02029247311827957,0.02163548387096774
2022-08-01,SK,0.016408736559139783,0.015890725806451612
2022-09-01,AT,0.07385680555555556,0.06670791666666667
2022-09-01,BE,0.019344166666666666,0.023122777777777777
2022-09-01,BG,0.011861805555555554,0.016427777777777777
2022-09-01,CZ,0.012582499999999998,0.016383333333333333
2022-09-01,DE,0.04526159722222222,0.048086805555555556
2022-09-01,DK,0.07460569444444444,0.07495958333333333
2022-09-01,EE,0.04388444444444444,0.05093847222222222
2022-09-01,ES,NA,NA
2022-09-01,FI,0.041971944444444444,0.03649111111111111
2022-09-01,FR,0.022661944444444443,0.02075888888888889
2022-09-01,GR,0.03769569444444444,0.03076111111111111
2022-09-01,HR,0.05565861111111111,0.037060555555555555
2022-09-01,HU,0.015155277777777776,0.0116209375
2022-09-01,IE,NA,NA
2022-09-01,IT,0.03185097222222222,0.027313055555555556
2022-09-01,LT,0.07546347222222222,0.020464166666666665
2022-09-01,LU,NA,0.017665069444444445
2022-09-01,LV,0.05618,0.015754444444444442
2022-09-01,NL,0.015060625,0.013739826388888888
2022-09-01,NO,0.09759944444444445,0.0910201388888889
2022-09-01,PL,0.017235277777777776,0.016243888888888888
2022-09-01,PT,0.051456527777777775,0.044601805555555554
2022-09-01,RO,NA,NA
2022-09-01,SE,0.0665725,0.08218597222222222
2022-09-01,SI,0.029234999999999997,NA
2022-09-01,SK,NA,NA
2022-10-01,AT,0.07346038306451613,0.06597029569892474
2022-10-01,BE,0.022583870967741934,0.026738844086021504
2022-10-01,BG,0.013911021505376342,0.01597782258064516
2022-10-01,CZ,0.012127016129032256,0.014344892473118279
2022-10-01,DE,0.049948454301075265,0.05184418682795699
2022-10-01,DK,0.07679704301075269,0.07644395161290322
2022-10-01,EE,0.031040725806451612,0.027537231182795698
2022-10-01,ES,NA,NA
2022-10-01,FI,0.04737163978494623,0.0419383064516129
2022-10-01,FR,0.023191263440860213,0.023788978494623653
2022-10-01,GR,0.05222069892473118,0.04502123655913978
2022-10-01,HR,0.045758736559139784,0.03324798387096774
2022-10-01,HU,0.013506989247311826,0.011958770161290322
2022-10-01,IE,NA,NA
2022-10-01,IT,NA,NA
2022-10-01,LT,0.07641653225806451,0.025076209677419352
2022-10-01,LU,0.08650487231182796,0.018847446236559137
2022-10-01,LV,0.08473897849462365,0.0283630376344086
2022-10-01,NL,0.019072748655913976,0.017449596774193547
2022-10-01,NO,NA,NA
2022-10-01,PL,0.020628494623655912,0.019523924731182793
2022-10-01,PT,0.04880188172043011,0.04358360215053763
2022-10-01,RO,NA,NA
2022-10-01,SE,0.0649891129032258,0.08526182795698925
2022-10-01,SI,NA,NA
2022-10-01,SK,NA,NA
2022-11-01,AT,0.06351805555555555,0.049963125
2022-11-01,BE,0.025516388888888887,0.029845555555555556
2022-11-01,BG,0.010045416666666666,0.013210972222222221
2022-11-01,CZ,0.009505277777777777,0.011588194444444444
2022-11-01,DE,0.046275555555555556,0.04966840277777778
2022-11-01,DK,0.07793152777777777,0.08942777777777777
2022-11-01,EE,0.01924958333333333,NA
2022-11-01,ES,0.04937222222222222,0.05615166666666667
2022-11-01,FI,0.0414575,0.032223749999999995
2022-11-01,FR,0.02509513888888889,0.025029305555555555
2022-11-01,GR,0.04241430555555555,0.03569194444444444
2022-11-01,HR,0.05869194444444444,0.05176597222222222
2022-11-01,HU,0.011030138888888888,0.007275972222222221
2022-11-01,IE,NA,NA
2022-11-01,IT,0.03236,0.026574027777777776
2022-11-01,LT,0.05999347222222222,0.017374999999999998
2022-11-01,LU,0.08076388888888889,0.017345243055555553
2022-11-01,LV,0.045746944444444444,0.031024305555555555
2022-11-01,NL,0.023430277777777776,0.020232291666666666
2022-11-01,NO,NA,0.12198888888888888
2022-11-01,PL,0.01356597222222222,0.012807638888888888
2022-11-01,PT,0.05445097222222222,0.054585555555555554
2022-11-01,RO,0.034906458333333334,0.03615444444444444
2022-11-01,SE,0.06424694444444444,0.07713236111111112
2022-11-01,SI,0.040563888888888885,0.024000138888888887
2022-11-01,SK,NA,NA
2022-12-01,AT,NA,NA
2022-12-01,BE,NA,NA
2022-12-01,BG,NA,NA
2022-12-01,CZ,NA,NA
2022-12-01,DE,NA,NA
2022-12-01,DK,NA,NA
2022-12-01,EE,NA,NA
2022-12-01,ES,NA,NA
2022-12-01,FI,NA,NA
2022-12-01,FR,NA,NA
2022-12-01,GR,NA,NA
2022-12-01,HR,NA,NA
2022-12-01,HU,NA,NA
2022-12-01,IT,NA,NA
2022-12-01,LT,NA,NA
2022-12-01,LU,NA,NA
2022-12-01,LV,NA,NA
2022-12-01,NL,NA,NA
2022-12-01,NO,NA,NA
2022-12-01,PL,NA,NA
2022-12-01,PT,0.06954543010752688,0.08476653225806452
2022-12-01,RO,NA,NA
2022-12-01,SE,NA,NA
2022-12-01,SI,NA,NA
2022-12-01,SK,NA,NA
2023-01-01,AT,0.06746622983870967,0.05336142473118279
2023-01-01,BE,0.0249135752688172,0.029795698924731183
2023-01-01,BG,0.01076505376344086,0.012772849462365591
2023-01-01,CZ,0.010564247311827956,0.01297016129032258
2023-01-01,DE,0.05090675403225806,0.055356989247311826
2023-01-01,DK,0.07428091397849462,0.08906639784946237
2023-01-01,EE,0.028964516129032256,0.017925940860215053
2023-01-01,ES,0.05735077284946236,0.06348948252688172
2023-01-01,FI,0.0518508064516129,0.047199596774193546
2023-01-01,FR,0.025175,0.02682741935483871
2023-01-01,GR,0.04114811827956989,0.027608870967741936
2023-01-01,HR,0.06663279569892473,0.06580739247311827
2023-01-01,HU,0.009832594086021504,0.00688565188172043
2023-01-01,IE,NA,NA
2023-01-01,IT,0.03090752688172043,0.025189247311827957
2023-01-01,LT,0.0746133064516129,0.029732258064516126
2023-01-01,LU,0.08339432123655914,0.020865860215053763
2023-01-01,LV,0.07960013440860216,0.11597231182795699
2023-01-01,NL,0.02647328629032258,0.022952049731182794
2023-01-01,NO,0.09695416666666666,0.09917809139784946
2023-01-01,PL,0.02174516129032258,0.020971102150537633
2023-01-01,PT,0.07660564516129033,0.08595443548387097
2023-01-01,RO,NA,NA
2023-01-01,SE,0.06555873655913978,0.0771763440860215
2023-01-01,SI,0.02814811827956989,0.02695564516129032
2023-01-01,SK,NA,NA
2023-02-01,AT,0.06708809523809524,0.05981584821428571
2023-02-01,BE,0.022575892857142857,0.024488095238095236
2023-02-01,BG,0.013495089285714284,0.015862946428571428
2023-02-01,CZ,0.011465624999999998,0.013453422619047618
2023-02-01,DE,0.04544464285714286,0.050402157738095234
2023-02-01,DK,0.07337559523809524,0.0864936011904762
2023-02-01,EE,0.030354761904761905,0.018112648809523808
2023-02-01,ES,NA,NA
2023-02-01,FI,0.05147142857142857,0.0446391369047619
2023-02-01,FR,0.017765625,0.018444940476190476
2023-02-01,GR,0.041851934523809524,0.03287127976190476
2023-02-01,HR,0.06168303571428571,0.05545089285714286
2023-02-01,HU,0.013766220238095237,0.010628980654761904
2023-02-01,IE,NA,NA
2023-02-01,IT,0.030388690476190475,0.02447485119047619
2023-02-01,LT,0.0772702380952381,0.030022767857142856
2023-02-01,LU,NA,0.019063392857142855
2023-02-01,LV,0.0651952380952381,0.07420967261904762
2023-02-01,NL,0.01793191964285714,0.017316927083333333
2023-02-01,NO,0.0974186011904762,0.1111623511904762
2023-02-01,PL,0.023247916666666667,0.022078273809523808
2023-02-01,PT,0.062231696428571424,0.06351473214285715
2023-02-01,RO,NA,NA
2023-02-01,SE,0.06726785714285714,0.0826970238095238
2023-02-01,SI,0.022623511904761903,0.02149627976190476
2023-02-01,SK,NA,0.024638988095238092
2023-03-01,AT,0.07257549563838224,0.06470241871530531
2023-03-01,BE,0.02855,0.028419206349206347
2023-03-01,BG,0.012247596153846152,0.013877884615384615
2023-03-01,CZ,0.014525198098256734,0.01648431061806656
2023-03-01,DE,0.05287246434231379,NA
2023-03-01,DK,0.07306794871794872,NA
2023-03-01,EE,0.036407777777777775,0.02178968253968254
2023-03-01,ES,0.052892158415841585,NA
2023-03-01,FI,0.04551253968253968,0.0408831746031746
2023-03-01,FR,0.026712857142857142,0.028565238095238095
2023-03-01,GR,0.04336514382402707,0.034629610829103215
2023-03-01,HR,0.06219142857142857,0.06558142857142857
2023-03-01,HU,0.01696374801901743,0.014379477020602218
2023-03-01,IE,NA,NA
2023-03-01,IT,0.03560095238095238,0.030091746031746032
2023-03-01,LT,0.08105150554675118,0.038494928684627575
2023-03-01,LU,NA,NA
2023-03-01,LV,NA,0.0957052380952381
2023-03-01,NL,NA,NA
2023-03-01,NO,NA,0.10307451923076923
2023-03-01,PL,0.025657532051282052,0.02430176282051282
2023-03-01,PT,0.0725296354992076,0.055441521394611726
2023-03-01,RO,NA,NA
2023-03-01,SE,NA,NA
2023-03-01,SI,NA,NA
2023-03-01,SK,NA,0.025324881141045957
